booking_date,channel,category,geography,bookings,transacted_value,revenue,spend,profit
2025-06-03,DIRECT,FLIGHT + HOTEL,ES,63,121601,12988,0,12988
2025-06-03,DIRECT,FLIGHT + HOTEL,FR,128,212475,20552,0,20552
2025-06-03,DIRECT,FLIGHT + HOTEL,GB,34,47773,6045,0,6045
2025-06-03,DIRECT,FLIGHT + HOTEL,IT,84,150218,18750,0,18750
2025-06-03,DIRECT,FLIGHT + HOTEL,OTHER,33,50832,5329,0,5329
2025-06-03,DIRECT,HOTEL,DE,24,11798,1407,0,1407
2025-06-03,DIRECT,HOTEL,ES,21,11699,1328,0,1328
2025-06-03,DIRECT,HOTEL,FR,100,47322,4870,0,4870
2025-06-03,DIRECT,HOTEL,GB,22,7259,542,0,542
2025-06-03,DIRECT,HOTEL,IT,51,27236,2897,0,2897
2025-06-03,DIRECT,HOTEL,OTHER,14,5923,817,0,817
2025-06-03,META,FLIGHT,DE,230,166422,6031,3165,2866
2025-06-03,META,FLIGHT,ES,843,522860,12536,8509,4027
2025-06-03,META,FLIGHT,FR,790,545282,15259,12124,3135
2025-06-03,META,FLIGHT,GB,90,60615,1793,520,1273
2025-06-03,META,FLIGHT,IT,203,109306,3977,2008,1969
2025-06-03,META,FLIGHT,OTHER,2374,1073180,30607,23970,6637
2025-06-03,META,FLIGHT + HOTEL,DE,0,0,0,0,0
2025-06-03,META,FLIGHT + HOTEL,ES,3,3700,334,0,334
2025-06-03,META,FLIGHT + HOTEL,FR,28,38131,2644,498,2146
2025-06-03,META,FLIGHT + HOTEL,GB,4,8996,990,261,729
2025-06-03,META,FLIGHT + HOTEL,IT,9,16895,1969,151,1818
2025-06-03,META,FLIGHT + HOTEL,OTHER,10,19290,1971,1032,939
2025-06-03,META,HOTEL,DE,1,123,36,0,36
2025-06-03,META,HOTEL,ES,7,3710,288,176,112
2025-06-03,META,HOTEL,FR,12,8832,874,829,45
2025-06-03,META,HOTEL,GB,1,80,30,78,-48
2025-06-03,META,HOTEL,IT,12,12512,1261,382,879
2025-06-03,META,HOTEL,OTHER,6,3232,394,76,318
2025-06-03,SEM,FLIGHT,DE,258,123406,15238,12865,2373
2025-06-03,SEM,FLIGHT,ES,17,6325,649,1113,-464
2025-06-03,SEM,FLIGHT,FR,111,75877,7030,7787,-757
2025-06-03,SEM,FLIGHT,GB,97,50744,4077,3563,514
2025-06-03,SEM,FLIGHT,IT,52,43723,2542,3292,-750
2025-06-03,SEM,FLIGHT,OTHER,78,65116,5678,9085,-3407
2025-06-03,SEM,FLIGHT + HOTEL,DE,125,220257,22875,16564,6311
2025-06-03,SEM,FLIGHT + HOTEL,ES,41,68384,9645,13464,-3819
2025-06-03,SEM,FLIGHT + HOTEL,FR,209,275062,29307,29269,38
2025-06-03,SEM,FLIGHT + HOTEL,GB,72,109372,11993,10489,1504
2025-06-03,SEM,FLIGHT + HOTEL,IT,276,448086,44245,48275,-4030
2025-06-03,SEM,FLIGHT + HOTEL,OTHER,124,247014,24530,24756,-226
2025-06-03,SEM,HOTEL,DE,57,28831,2784,2285,499
2025-06-03,SEM,HOTEL,ES,34,25111,2651,1871,780
2025-06-03,SEM,HOTEL,FR,92,33155,3776,3032,744
2025-06-03,SEM,HOTEL,GB,14,10431,868,619,249
2025-06-03,SEM,HOTEL,IT,79,44631,4204,2276,1928
2025-06-03,SEM,HOTEL,OTHER,25,17755,2201,1588,613
2025-06-03,SEO,FLIGHT,DE,59,20391,2695,0,2695
2025-06-03,SEO,FLIGHT,ES,7,2075,210,0,210
2025-06-03,SEO,FLIGHT,FR,24,12624,694,0,694
2025-06-03,SEO,FLIGHT,GB,17,8651,780,0,780
2025-06-03,SEO,FLIGHT,IT,17,9096,597,0,597
2025-06-03,SEO,FLIGHT,OTHER,17,9996,941,0,941
2025-06-03,SEO,FLIGHT + HOTEL,DE,16,29592,3634,0,3634
2025-06-03,SEO,FLIGHT + HOTEL,ES,16,21444,2772,0,2772
2025-06-03,SEO,FLIGHT + HOTEL,FR,57,80037,8213,0,8213
2025-06-03,SEO,FLIGHT + HOTEL,GB,9,9546,1073,0,1073
2025-06-03,SEO,FLIGHT + HOTEL,IT,37,90902,7950,0,7950
2025-06-03,SEO,FLIGHT + HOTEL,OTHER,18,31327,2867,0,2867
2025-06-03,SEO,HOTEL,DE,10,6580,770,0,770
2025-06-03,SEO,HOTEL,ES,7,2718,279,0,279
2025-06-03,SEO,HOTEL,FR,62,16755,2004,0,2004
2025-06-03,SEO,HOTEL,GB,5,3029,303,0,303
2025-06-03,SEO,HOTEL,IT,35,17439,1846,0,1846
2025-06-03,SEO,HOTEL,OTHER,3,2210,186,0,186
2025-06-04,DIRECT,FLIGHT,DE,115,55676,5133,0,5133
2025-06-04,DIRECT,FLIGHT,ES,51,21837,1665,0,1665
2025-06-04,DIRECT,FLIGHT,FR,73,50490,2302,0,2302
2025-06-04,DIRECT,FLIGHT,GB,44,24160,1553,0,1553
2025-06-04,DIRECT,FLIGHT,IT,44,33533,2975,0,2975
2025-06-04,DIRECT,FLIGHT,OTHER,21,15540,927,0,927
2025-06-04,DIRECT,FLIGHT + HOTEL,DE,71,96008,12065,0,12065
2025-06-04,DIRECT,FLIGHT + HOTEL,ES,66,121553,14546,0,14546
2025-06-04,DIRECT,FLIGHT + HOTEL,FR,197,286566,25585,0,25585
2025-06-04,DIRECT,FLIGHT + HOTEL,GB,37,47953,4605,0,4605
2025-06-04,DIRECT,FLIGHT + HOTEL,IT,70,144216,17563,0,17563
2025-06-04,DIRECT,FLIGHT + HOTEL,OTHER,40,79052,7750,0,7750
2025-06-04,DIRECT,HOTEL,DE,39,18420,2339,0,2339
2025-06-04,DIRECT,HOTEL,ES,38,25355,2451,0,2451
2025-06-04,DIRECT,HOTEL,FR,103,41463,4729,0,4729
2025-06-04,DIRECT,HOTEL,GB,9,3086,369,0,369
2025-06-04,DIRECT,HOTEL,IT,71,34879,3657,0,3657
2025-06-04,DIRECT,HOTEL,OTHER,12,4472,489,0,489
2025-06-04,META,FLIGHT,DE,434,251934,6992,6148,844
2025-06-04,META,FLIGHT,ES,1168,682618,17977,12001,5976
2025-06-04,META,FLIGHT,FR,1466,955907,23088,22288,800
2025-06-04,META,FLIGHT,GB,93,63786,1674,534,1140
2025-06-04,META,FLIGHT,IT,289,144968,4387,2939,1448
2025-06-04,META,FLIGHT,OTHER,2951,1724595,54967,35737,19230
2025-06-04,META,FLIGHT + HOTEL,DE,3,14222,1275,0,1275
2025-06-04,META,FLIGHT + HOTEL,ES,6,11355,955,390,565
2025-06-04,META,FLIGHT + HOTEL,FR,26,52906,3908,1876,2032
2025-06-04,META,FLIGHT + HOTEL,GB,1,670,72,45,27
2025-06-04,META,FLIGHT + HOTEL,IT,11,23031,2387,260,2127
2025-06-04,META,FLIGHT + HOTEL,OTHER,10,16868,2155,588,1567
2025-06-04,META,HOTEL,DE,2,820,41,0,41
2025-06-04,META,HOTEL,ES,5,2507,177,166,11
2025-06-04,META,HOTEL,FR,37,45304,3481,1067,2414
2025-06-04,META,HOTEL,GB,0,0,0,0,0
2025-06-04,META,HOTEL,IT,4,2233,186,357,-171
2025-06-04,META,HOTEL,OTHER,4,4312,363,111,252
2025-06-04,SEM,FLIGHT,DE,262,145948,16372,14340,2032
2025-06-04,SEM,FLIGHT,ES,30,15246,1014,1845,-831
2025-06-04,SEM,FLIGHT,FR,133,67667,6287,7377,-1090
2025-06-04,SEM,FLIGHT,GB,96,77486,6499,4802,1697
2025-06-04,SEM,FLIGHT,IT,69,39228,2859,4287,-1428
2025-06-04,SEM,FLIGHT,OTHER,82,47953,6537,6279,258
2025-06-04,SEM,FLIGHT + HOTEL,DE,121,209380,23492,19508,3984
2025-06-04,SEM,FLIGHT + HOTEL,ES,57,106093,13063,13669,-606
2025-06-04,SEM,FLIGHT + HOTEL,FR,222,346660,33078,36214,-3136
2025-06-04,SEM,FLIGHT + HOTEL,GB,90,138644,12511,9832,2679
2025-06-04,SEM,FLIGHT + HOTEL,IT,232,495230,46558,46753,-195
2025-06-04,SEM,FLIGHT + HOTEL,OTHER,124,214416,32287,26364,5923
2025-06-04,SEM,HOTEL,DE,30,10980,1316,1594,-278
2025-06-04,SEM,HOTEL,ES,28,7439,1026,1566,-540
2025-06-04,SEM,HOTEL,FR,90,55049,6048,4126,1922
2025-06-04,SEM,HOTEL,GB,20,8231,911,884,27
2025-06-04,SEM,HOTEL,IT,62,35491,2753,2645,108
2025-06-04,SEM,HOTEL,OTHER,29,19631,2471,2042,429
2025-06-04,SEO,FLIGHT,DE,42,14744,2019,0,2019
2025-06-04,SEO,FLIGHT,ES,12,3187,341,0,341
2025-06-04,SEO,FLIGHT,FR,30,16541,1137,0,1137
2025-06-04,SEO,FLIGHT,GB,25,11117,839,0,839
2025-06-04,SEO,FLIGHT,IT,23,15370,903,0,903
2025-06-04,SEO,FLIGHT,OTHER,19,13702,1186,0,1186
2025-06-04,SEO,FLIGHT + HOTEL,DE,17,28472,2919,0,2919
2025-06-04,SEO,FLIGHT + HOTEL,ES,27,35606,3420,0,3420
2025-06-04,SEO,FLIGHT + HOTEL,FR,77,109886,8603,0,8603
2025-06-04,SEO,FLIGHT + HOTEL,GB,10,17422,1822,0,1822
2025-06-04,SEO,FLIGHT + HOTEL,IT,29,59807,5899,0,5899
2025-06-04,SEO,FLIGHT + HOTEL,OTHER,2,3158,589,0,589
2025-06-04,SEO,HOTEL,DE,8,1679,178,0,178
2025-06-04,SEO,HOTEL,ES,9,4456,575,0,575
2025-06-04,SEO,HOTEL,FR,62,21108,2130,0,2130
2025-06-04,SEO,HOTEL,GB,2,1328,140,0,140
2025-06-04,SEO,HOTEL,IT,31,15988,1489,0,1489
2025-06-04,SEO,HOTEL,OTHER,7,2600,304,0,304
2025-06-05,DIRECT,FLIGHT,DE,117,50449,4684,0,4684
2025-06-05,DIRECT,FLIGHT,ES,52,22840,2361,0,2361
2025-06-05,DIRECT,FLIGHT,FR,74,58211,2540,0,2540
2025-06-05,DIRECT,FLIGHT,GB,41,12688,1339,0,1339
2025-06-05,DIRECT,FLIGHT,IT,45,24239,1704,0,1704
2025-06-05,DIRECT,FLIGHT,OTHER,26,23231,1710,0,1710
2025-06-05,DIRECT,FLIGHT + HOTEL,DE,65,116551,16442,0,16442
2025-06-05,DIRECT,FLIGHT + HOTEL,ES,49,119687,11538,0,11538
2025-06-05,DIRECT,FLIGHT + HOTEL,FR,136,296820,23169,0,23169
2025-06-05,DIRECT,FLIGHT + HOTEL,GB,31,40867,4308,0,4308
2025-06-05,DIRECT,FLIGHT + HOTEL,IT,70,146208,15515,0,15515
2025-06-05,DIRECT,FLIGHT + HOTEL,OTHER,62,82642,10312,0,10312
2025-06-05,DIRECT,HOTEL,DE,37,15521,1916,0,1916
2025-06-05,DIRECT,HOTEL,ES,32,19213,1961,0,1961
2025-06-05,DIRECT,HOTEL,FR,114,45971,5538,0,5538
2025-06-05,DIRECT,HOTEL,GB,10,6107,789,0,789
2025-06-05,DIRECT,HOTEL,IT,49,26041,2515,0,2515
2025-06-05,DIRECT,HOTEL,OTHER,17,6102,700,0,700
2025-06-05,META,FLIGHT,DE,503,314169,6366,5572,794
2025-06-05,META,FLIGHT,ES,993,598466,19545,9793,9752
2025-06-05,META,FLIGHT,FR,1278,850267,27065,24267,2798
2025-06-05,META,FLIGHT,GB,119,75515,820,654,166
2025-06-05,META,FLIGHT,IT,314,140889,3205,2923,282
2025-06-05,META,FLIGHT,OTHER,2644,1395802,41272,30937,10335
2025-06-05,META,FLIGHT + HOTEL,DE,2,8726,1175,0,1175
2025-06-05,META,FLIGHT + HOTEL,ES,3,3737,506,155,351
2025-06-05,META,FLIGHT + HOTEL,FR,32,54138,6100,2597,3503
2025-06-05,META,FLIGHT + HOTEL,GB,0,0,0,0,0
2025-06-05,META,FLIGHT + HOTEL,IT,7,14553,1551,763,788
2025-06-05,META,FLIGHT + HOTEL,OTHER,13,16147,1755,458,1297
2025-06-05,META,HOTEL,DE,4,1988,92,0,92
2025-06-05,META,HOTEL,ES,4,2137,236,245,-9
2025-06-05,META,HOTEL,FR,28,16759,1528,1223,305
2025-06-05,META,HOTEL,GB,2,556,92,129,-37
2025-06-05,META,HOTEL,IT,8,3954,368,403,-35
2025-06-05,META,HOTEL,OTHER,7,5787,477,179,298
2025-06-05,SEM,FLIGHT,DE,234,128783,12462,14121,-1659
2025-06-05,SEM,FLIGHT,ES,21,16550,737,1158,-421
2025-06-05,SEM,FLIGHT,FR,126,82739,7758,8561,-803
2025-06-05,SEM,FLIGHT,GB,91,36947,3564,4363,-799
2025-06-05,SEM,FLIGHT,IT,96,66275,5164,3984,1180
2025-06-05,SEM,FLIGHT,OTHER,85,38124,4802,6642,-1840
2025-06-05,SEM,FLIGHT + HOTEL,DE,150,279220,35750,26012,9738
2025-06-05,SEM,FLIGHT + HOTEL,ES,40,67066,7484,10021,-2537
2025-06-05,SEM,FLIGHT + HOTEL,FR,182,347822,28086,34784,-6698
2025-06-05,SEM,FLIGHT + HOTEL,GB,78,122267,13086,13453,-367
2025-06-05,SEM,FLIGHT + HOTEL,IT,214,408560,38819,42425,-3606
2025-06-05,SEM,FLIGHT + HOTEL,OTHER,151,212331,27175,29446,-2271
2025-06-05,SEM,HOTEL,DE,43,25852,2243,2165,78
2025-06-05,SEM,HOTEL,ES,25,14445,1257,997,260
2025-06-05,SEM,HOTEL,FR,84,38544,3330,3956,-626
2025-06-05,SEM,HOTEL,GB,32,19852,2280,1849,431
2025-06-05,SEM,HOTEL,IT,99,48225,4179,2429,1750
2025-06-05,SEM,HOTEL,OTHER,35,21026,2271,1533,738
2025-06-05,SEO,FLIGHT,DE,49,18282,2407,0,2407
2025-06-05,SEO,FLIGHT,ES,6,2547,360,0,360
2025-06-05,SEO,FLIGHT,FR,26,19743,1539,0,1539
2025-06-05,SEO,FLIGHT,GB,8,7144,499,0,499
2025-06-05,SEO,FLIGHT,IT,11,4163,319,0,319
2025-06-05,SEO,FLIGHT,OTHER,8,11699,583,0,583
2025-06-05,SEO,FLIGHT + HOTEL,DE,17,32573,3398,0,3398
2025-06-05,SEO,FLIGHT + HOTEL,ES,23,48941,4100,0,4100
2025-06-05,SEO,FLIGHT + HOTEL,FR,53,88179,7844,0,7844
2025-06-05,SEO,FLIGHT + HOTEL,GB,7,10968,1359,0,1359
2025-06-05,SEO,FLIGHT + HOTEL,IT,31,59195,7435,0,7435
2025-06-05,SEO,FLIGHT + HOTEL,OTHER,15,19538,2535,0,2535
2025-06-05,SEO,HOTEL,DE,11,7487,925,0,925
2025-06-05,SEO,HOTEL,ES,8,3285,344,0,344
2025-06-05,SEO,HOTEL,FR,48,26427,3201,0,3201
2025-06-05,SEO,HOTEL,GB,7,2454,323,0,323
2025-06-05,SEO,HOTEL,IT,24,10195,1300,0,1300
2025-06-05,SEO,HOTEL,OTHER,3,1295,172,0,172
2025-06-06,DIRECT,FLIGHT,DE,112,49461,5113,0,5113
2025-06-06,DIRECT,FLIGHT,ES,52,15262,374,0,374
2025-06-06,DIRECT,FLIGHT,FR,64,42579,3065,0,3065
2025-06-06,DIRECT,FLIGHT,GB,51,17657,1330,0,1330
2025-06-06,DIRECT,FLIGHT,IT,41,23174,1174,0,1174
2025-06-06,DIRECT,FLIGHT,OTHER,30,25159,2625,0,2625
2025-06-06,DIRECT,FLIGHT + HOTEL,DE,51,79360,7403,0,7403
2025-06-06,DIRECT,FLIGHT + HOTEL,ES,52,94091,10765,0,10765
2025-06-06,DIRECT,FLIGHT + HOTEL,FR,164,206138,21059,0,21059
2025-06-06,DIRECT,FLIGHT + HOTEL,GB,22,35198,3409,0,3409
2025-06-06,DIRECT,FLIGHT + HOTEL,IT,82,123743,14271,0,14271
2025-06-06,DIRECT,FLIGHT + HOTEL,OTHER,22,39543,5575,0,5575
2025-06-06,DIRECT,HOTEL,DE,33,11991,1611,0,1611
2025-06-06,DIRECT,HOTEL,ES,42,17962,2139,0,2139
2025-06-06,DIRECT,HOTEL,FR,97,29546,3778,0,3778
2025-06-06,DIRECT,HOTEL,GB,6,2346,302,0,302
2025-06-06,DIRECT,HOTEL,IT,48,16682,2305,0,2305
2025-06-06,DIRECT,HOTEL,OTHER,10,2801,282,0,282
2025-06-06,META,FLIGHT,DE,397,187513,5981,4309,1672
2025-06-06,META,FLIGHT,ES,990,489998,15455,11539,3916
2025-06-06,META,FLIGHT,FR,1002,614873,22649,16755,5894
2025-06-06,META,FLIGHT,GB,130,66692,1626,586,1040
2025-06-06,META,FLIGHT,IT,281,140866,3014,2354,660
2025-06-06,META,FLIGHT,OTHER,2277,1158557,39185,23841,15344
2025-06-06,META,FLIGHT + HOTEL,DE,0,0,0,0,0
2025-06-06,META,FLIGHT + HOTEL,ES,4,5268,642,0,642
2025-06-06,META,FLIGHT + HOTEL,FR,26,37851,3731,1209,2522
2025-06-06,META,FLIGHT + HOTEL,GB,0,0,0,0,0
2025-06-06,META,FLIGHT + HOTEL,IT,7,10779,1250,504,746
2025-06-06,META,FLIGHT + HOTEL,OTHER,14,31021,4027,1399,2628
2025-06-06,META,HOTEL,DE,0,0,0,0,0
2025-06-06,META,HOTEL,ES,7,3783,252,209,43
2025-06-06,META,HOTEL,FR,20,9665,815,912,-97
2025-06-06,META,HOTEL,GB,1,642,84,96,-12
2025-06-06,META,HOTEL,IT,9,4455,479,393,86
2025-06-06,META,HOTEL,OTHER,6,3763,519,82,437
2025-06-06,SEM,FLIGHT,DE,305,109647,15514,13176,2338
2025-06-06,SEM,FLIGHT,ES,23,10887,1074,903,171
2025-06-06,SEM,FLIGHT,FR,120,56796,5770,7656,-1886
2025-06-06,SEM,FLIGHT,GB,82,43225,3603,4481,-878
2025-06-06,SEM,FLIGHT,IT,65,49176,5175,3515,1660
2025-06-06,SEM,FLIGHT,OTHER,76,62187,6601,8455,-1854
2025-06-06,SEM,FLIGHT + HOTEL,DE,113,184806,22515,19801,2714
2025-06-06,SEM,FLIGHT + HOTEL,ES,47,123493,13893,13441,452
2025-06-06,SEM,FLIGHT + HOTEL,FR,188,306789,37150,30894,6256
2025-06-06,SEM,FLIGHT + HOTEL,GB,80,131398,15372,10538,4834
2025-06-06,SEM,FLIGHT + HOTEL,IT,200,409921,42041,36015,6026
2025-06-06,SEM,FLIGHT + HOTEL,OTHER,143,229640,28572,28854,-282
2025-06-06,SEM,HOTEL,DE,44,21756,2251,2279,-28
2025-06-06,SEM,HOTEL,ES,46,18686,1803,1895,-92
2025-06-06,SEM,HOTEL,FR,81,38815,4050,3185,865
2025-06-06,SEM,HOTEL,GB,16,12480,1628,1006,622
2025-06-06,SEM,HOTEL,IT,81,54506,4721,3229,1492
2025-06-06,SEM,HOTEL,OTHER,37,18657,2078,1820,258
2025-06-06,SEO,FLIGHT,DE,40,19481,2591,0,2591
2025-06-06,SEO,FLIGHT,ES,3,2826,291,0,291
2025-06-06,SEO,FLIGHT,FR,18,16308,1901,0,1901
2025-06-06,SEO,FLIGHT,GB,14,5338,672,0,672
2025-06-06,SEO,FLIGHT,IT,9,5042,495,0,495
2025-06-06,SEO,FLIGHT,OTHER,13,4551,906,0,906
2025-06-06,SEO,FLIGHT + HOTEL,DE,23,30679,3992,0,3992
2025-06-06,SEO,FLIGHT + HOTEL,ES,12,23829,2200,0,2200
2025-06-06,SEO,FLIGHT + HOTEL,FR,47,100464,10263,0,10263
2025-06-06,SEO,FLIGHT + HOTEL,GB,9,10979,970,0,970
2025-06-06,SEO,FLIGHT + HOTEL,IT,24,42888,3975,0,3975
2025-06-06,SEO,FLIGHT + HOTEL,OTHER,15,30842,5165,0,5165
2025-06-06,SEO,HOTEL,DE,12,5190,588,0,588
2025-06-06,SEO,HOTEL,ES,7,4011,526,0,526
2025-06-06,SEO,HOTEL,FR,62,21192,2413,0,2413
2025-06-06,SEO,HOTEL,GB,3,2493,387,0,387
2025-06-06,SEO,HOTEL,IT,25,9064,927,0,927
2025-06-06,SEO,HOTEL,OTHER,9,5101,497,0,497
2025-06-07,DIRECT,FLIGHT,DE,90,29807,3625,0,3625
2025-06-07,DIRECT,FLIGHT,ES,38,20146,1640,0,1640
2025-06-07,DIRECT,FLIGHT,FR,83,67192,3946,0,3946
2025-06-07,DIRECT,FLIGHT,GB,26,15163,1223,0,1223
2025-06-07,DIRECT,FLIGHT,IT,36,16271,1077,0,1077
2025-06-07,DIRECT,FLIGHT,OTHER,15,14375,573,0,573
2025-06-07,DIRECT,FLIGHT + HOTEL,DE,62,101392,10849,0,10849
2025-06-07,DIRECT,FLIGHT + HOTEL,ES,53,88879,8914,0,8914
2025-06-07,DIRECT,FLIGHT + HOTEL,FR,162,204801,19188,0,19188
2025-06-07,DIRECT,FLIGHT + HOTEL,GB,28,51656,4152,0,4152
2025-06-07,DIRECT,FLIGHT + HOTEL,IT,81,135016,13731,0,13731
2025-06-07,DIRECT,FLIGHT + HOTEL,OTHER,33,67742,8838,0,8838
2025-06-07,DIRECT,HOTEL,DE,32,10404,1478,0,1478
2025-06-07,DIRECT,HOTEL,ES,24,11731,1384,0,1384
2025-06-07,DIRECT,HOTEL,FR,105,45028,4147,0,4147
2025-06-07,DIRECT,HOTEL,GB,24,6226,812,0,812
2025-06-07,DIRECT,HOTEL,IT,56,28243,3160,0,3160
2025-06-07,DIRECT,HOTEL,OTHER,10,6537,863,0,863
2025-06-07,META,FLIGHT,DE,234,136088,4315,3414,901
2025-06-07,META,FLIGHT,ES,768,377433,12870,7884,4986
2025-06-07,META,FLIGHT,FR,979,599121,26220,16038,10182
2025-06-07,META,FLIGHT,GB,67,38743,1168,497,671
2025-06-07,META,FLIGHT,IT,231,85820,2036,1585,451
2025-06-07,META,FLIGHT,OTHER,2140,1072357,36140,28316,7824
2025-06-07,META,FLIGHT + HOTEL,DE,3,7335,373,0,373
2025-06-07,META,FLIGHT + HOTEL,ES,0,0,0,0,0
2025-06-07,META,FLIGHT + HOTEL,FR,42,53903,5736,2436,3300
2025-06-07,META,FLIGHT + HOTEL,GB,1,1780,192,132,60
2025-06-07,META,FLIGHT + HOTEL,IT,7,12842,1507,88,1419
2025-06-07,META,FLIGHT + HOTEL,OTHER,14,31298,3406,1131,2275
2025-06-07,META,HOTEL,DE,0,0,0,0,0
2025-06-07,META,HOTEL,ES,3,1877,303,142,161
2025-06-07,META,HOTEL,FR,21,22529,1622,777,845
2025-06-07,META,HOTEL,GB,2,800,89,108,-19
2025-06-07,META,HOTEL,IT,8,5268,318,260,58
2025-06-07,META,HOTEL,OTHER,9,7864,724,124,600
2025-06-07,SEM,FLIGHT,DE,224,113109,14050,9020,5030
2025-06-07,SEM,FLIGHT,ES,28,16140,1786,1272,514
2025-06-07,SEM,FLIGHT,FR,86,58282,5651,6508,-857
2025-06-07,SEM,FLIGHT,GB,59,34178,3345,2641,704
2025-06-07,SEM,FLIGHT,IT,67,57020,4893,3446,1447
2025-06-07,SEM,FLIGHT,OTHER,59,28949,4064,5631,-1567
2025-06-07,SEM,FLIGHT + HOTEL,DE,116,311251,36347,25209,11138
2025-06-07,SEM,FLIGHT + HOTEL,ES,63,108236,14041,13468,573
2025-06-07,SEM,FLIGHT + HOTEL,FR,206,300698,30029,32930,-2901
2025-06-07,SEM,FLIGHT + HOTEL,GB,63,90034,10763,8185,2578
2025-06-07,SEM,FLIGHT + HOTEL,IT,232,426093,48149,37066,11083
2025-06-07,SEM,FLIGHT + HOTEL,OTHER,110,275568,28035,23900,4135
2025-06-07,SEM,HOTEL,DE,31,11008,1071,1625,-554
2025-06-07,SEM,HOTEL,ES,28,14008,1633,1983,-350
2025-06-07,SEM,HOTEL,FR,89,66096,7027,3858,3169
2025-06-07,SEM,HOTEL,GB,28,16386,2016,1408,608
2025-06-07,SEM,HOTEL,IT,88,28925,2749,2405,344
2025-06-07,SEM,HOTEL,OTHER,37,17678,1820,2335,-515
2025-06-07,SEO,FLIGHT,DE,34,15931,1496,0,1496
2025-06-07,SEO,FLIGHT,ES,7,2962,227,0,227
2025-06-07,SEO,FLIGHT,FR,19,9039,888,0,888
2025-06-07,SEO,FLIGHT,GB,7,2062,255,0,255
2025-06-07,SEO,FLIGHT,IT,10,7632,545,0,545
2025-06-07,SEO,FLIGHT,OTHER,5,2932,297,0,297
2025-06-07,SEO,FLIGHT + HOTEL,DE,16,45935,4886,0,4886
2025-06-07,SEO,FLIGHT + HOTEL,ES,19,27451,2947,0,2947
2025-06-07,SEO,FLIGHT + HOTEL,FR,63,114169,9405,0,9405
2025-06-07,SEO,FLIGHT + HOTEL,GB,6,7221,855,0,855
2025-06-07,SEO,FLIGHT + HOTEL,IT,33,70393,7697,0,7697
2025-06-07,SEO,FLIGHT + HOTEL,OTHER,9,29570,4437,0,4437
2025-06-07,SEO,HOTEL,DE,10,4457,546,0,546
2025-06-07,SEO,HOTEL,ES,9,2615,257,0,257
2025-06-07,SEO,HOTEL,FR,68,27099,3645,0,3645
2025-06-07,SEO,HOTEL,GB,2,2024,266,0,266
2025-06-07,SEO,HOTEL,IT,37,14368,1298,0,1298
2025-06-07,SEO,HOTEL,OTHER,3,725,-61,0,-61
2025-06-08,DIRECT,FLIGHT,DE,99,46912,5075,0,5075
2025-06-08,DIRECT,FLIGHT,ES,42,17731,861,0,861
2025-06-08,DIRECT,FLIGHT,FR,104,45667,2717,0,2717
2025-06-08,DIRECT,FLIGHT,GB,37,20891,1846,0,1846
2025-06-08,DIRECT,FLIGHT,IT,48,15907,1442,0,1442
2025-06-08,DIRECT,FLIGHT,OTHER,21,13202,1028,0,1028
2025-06-08,DIRECT,FLIGHT + HOTEL,DE,66,130001,16914,0,16914
2025-06-08,DIRECT,FLIGHT + HOTEL,ES,50,97836,9872,0,9872
2025-06-08,DIRECT,FLIGHT + HOTEL,FR,149,272322,24881,0,24881
2025-06-08,DIRECT,FLIGHT + HOTEL,GB,30,33890,3899,0,3899
2025-06-08,DIRECT,FLIGHT + HOTEL,IT,70,158457,17317,0,17317
2025-06-08,DIRECT,FLIGHT + HOTEL,OTHER,40,80644,10376,0,10376
2025-06-08,DIRECT,HOTEL,DE,29,10643,1047,0,1047
2025-06-08,DIRECT,HOTEL,ES,23,10393,1250,0,1250
2025-06-08,DIRECT,HOTEL,FR,112,52692,5499,0,5499
2025-06-08,DIRECT,HOTEL,GB,15,4418,647,0,647
2025-06-08,DIRECT,HOTEL,IT,51,37780,3575,0,3575
2025-06-08,DIRECT,HOTEL,OTHER,19,8532,1019,0,1019
2025-06-08,META,FLIGHT,DE,261,191544,7389,3491,3898
2025-06-08,META,FLIGHT,ES,827,461102,15741,9085,6656
2025-06-08,META,FLIGHT,FR,1048,980032,33771,22141,11630
2025-06-08,META,FLIGHT,GB,79,61682,2693,483,2210
2025-06-08,META,FLIGHT,IT,187,137287,3277,1968,1309
2025-06-08,META,FLIGHT,OTHER,2429,1432519,44007,30323,13684
2025-06-08,META,FLIGHT + HOTEL,DE,0,0,0,0,0
2025-06-08,META,FLIGHT + HOTEL,ES,2,6650,686,349,337
2025-06-08,META,FLIGHT + HOTEL,FR,37,79668,6169,3500,2669
2025-06-08,META,FLIGHT + HOTEL,GB,1,748,77,7,70
2025-06-08,META,FLIGHT + HOTEL,IT,13,26098,2009,838,1171
2025-06-08,META,FLIGHT + HOTEL,OTHER,17,44373,4785,1714,3071
2025-06-08,META,HOTEL,DE,0,0,0,0,0
2025-06-08,META,HOTEL,ES,3,3330,274,228,46
2025-06-08,META,HOTEL,FR,31,19247,1396,1562,-166
2025-06-08,META,HOTEL,GB,1,1222,203,0,203
2025-06-08,META,HOTEL,IT,5,7714,540,320,220
2025-06-08,META,HOTEL,OTHER,7,3902,373,157,216
2025-06-08,SEM,FLIGHT,DE,196,120413,16300,11538,4762
2025-06-08,SEM,FLIGHT,ES,24,13041,1250,1313,-63
